,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
100,Pending Approval,,,,,,
101,Pending Approval,,,,,,
102,Pending Approval,,,,,,
103,Pending Approval,,,,,,
104,Pending Approval,,,,,,
105,Pending Approval,,,,,,
106,Pending Approval,,,,,,
107,Pending Approval,,,,,,
108,Pending Approval,,,,,,
109,Pending Approval,,,,,,
110,Pending Approval,,,,,,
111,Pending Approval,,,,,,
112,Pending Approval,,,,,,
113,Pending Approval,,,,,,
114,Pending Approval,,,,,,
115,Pending Approval,,,,,,
116,Pending Approval,,,,,,
117,Pending Approval,,,,,,
118,Pending Approval,,,,,,
119,Pending Approval,,,,,,
120,Pending Approval,,,,,,
121,Pending Approval,,,,,,
122,Pending Approval,,,,,,
123,Pending Approval,,,,,,
124,Pending Approval,,,,,,
125,Pending Approval,,,,,,
126,Pending Approval,,,,,,
127,Pending Approval,,,,,,
128,Pending Approval,,,,,,
129,Pending Approval,,,,,,
130,Pending Approval,,,,,,
131,Pending Approval,,,,,,
132,Pending Approval,,,,,,
133,Pending Approval,,,,,,
134,Pending Approval,,,,,,
135,Pending Approval,,,,,,
136,Pending Approval,,,,,,
137,Pending Approval,,,,,,
138,Pending Approval,,,,,,
139,Pending Approval,,,,,,
140,Pending Approval,,,,,,
141,Pending Approval,,,,,,
142,Pending Approval,,,,,,
143,Pending Approval,,,,,,
144,Pending Approval,,,,,,
145,Pending Approval,,,,,,
146,Pending Approval,,,,,,
147,Pending Approval,,,,,,
148,Pending Approval,,,,,,
149,Pending Approval,,,,,,
150,Pending Approval,,,,,,
151,Pending Approval,,,,,,
152,Pending Approval,,,,,,
153,Pending Approval,,,,,,
154,Pending Approval,,,,,,
155,Pending Approval,,,,,,
156,Pending Approval,,,,,,
157,Pending Approval,,,,,,
158,Pending Approval,,,,,,
159,Pending Approval,,,,,,
160,Pending Approval,,,,,,
161,Pending Approval,,,,,,
162,Pending Approval,,,,,,
163,Pending Approval,,,,,,
164,Pending Approval,,,,,,
165,Pending Approval,,,,,,
166,Pending Approval,,,,,,
167,Pending Approval,,,,,,
168,Pending Approval,,,,,,
169,Pending Approval,,,,,,
170,Pending Approval,,,,,,
171,Pending Approval,,,,,,
172,Pending Approval,,,,,,
173,Pending Approval,,,,,,
174,Pending Approval,,,,,,
175,Pending Approval,,,,,,
176,Pending Approval,,,,,,
177,Pending Approval,,,,,,
178,Pending Approval,,,,,,
179,Pending Approval,,,,,,
180,Pending Approval,,,,,,
181,Pending Approval,,,,,,
182,Pending Approval,,,,,,
183,Pending Approval,,,,,,
184,Pending Approval,,,,,,
185,Pending Approval,,,,,,
186,Pending Approval,,,,,,
187,Pending Approval,,,,,,
188,Pending Approval,,,,,,
189,Pending Approval,,,,,,
190,Pending Approval,,,,,,
191,Pending Approval,,,,,,
192,Pending Approval,,,,,,
193,Pending Approval,,,,,,
194,Pending Approval,,,,,,
195,Pending Approval,,,,,,
196,Pending Approval,,,,,,
